mutual,tweet1,type1,tweet2,type2,tweet3,type3,tweet4,type4,tweet5,type5,tweet6,type6,tweet7,type7,tweet8,type8,tweet9,type9,tweet10,type10,rated,p1,c1,p2,c2,p3,c3,p4,c4,p5,c5
itslykekandi,"BREAKING: Senate Democrats just passed the American Rescue Plan and big, bold COVID relief for people across this country.",retweet,"10 MILLION lost their unemployment benefits today, which they needed in the first place because Trump so completely mismanaged the Covid response that they lost their jobs Ponzi scheme of hope &amp; lies Each day #DopeyDon golfs the number rises I wish I had better news my friends",retweet,BREAKING NEWS: A drunk Lindsey Graham? Breaking up with Trump on the floor of the Senate right now.,retweet,"Wow. Included in Twitter’s statement, explaining why it banned Trump: “Plans for future armed protests have already begun proliferating on and off-Twitter, including a proposed secondary attack on the US Capitol and state capitol buildings on January 17, 2021.”",retweet,People on social media are showing support for black female journalists after a series of offensive comments from Trump this week. via,retweet,Congresswoman Sheila Jackson Lee has introduced Articles of Impeachment against President Donald Trump.​,retweet,"BREAKING: Sources say Trump advisers are prepping for Mueller to deliver the results of his investigation to the DoJ as early as Wednesday. Trump is currently most worried about Donald Trump, Jr. They think he will be indicted shortly. I agree. He should be. #VoteDem. #VoteBlue",retweet,What is this I’m hearing about people not getting their second stimulus if they filed their taxes with TurboTax??? I am panicked about money and this is the LAST thing I need right now,retweet,A new day in America has come. Tune in as Vice President-Elect @KamalaHarris and I address the nation.,retweet,"BREAKING: says former Detroit Mayor Kwame Kilpatrick will be getting out of prison early, thanks to President Donald J. Trump.",retweet,0,,,,,,,,,,
jackie_extreme,the irony of anti maskers is so... poignant? 'masked' by trumps 'distrust' of masks; intelligence tested &amp; failed on multiple levels; tracked via bluetooth/wifi through facebook/most apps whether you have a profile or not; poisoned with hate in your damn hearts. ugh,quote,"Belarus is protesting over a rigged election, LGBTQ+ people are fighting for rights in Poland, HK is fighting for democracy, &amp; we in the US are dealing a whole slew of things &amp; you want me to care about two mega corps fighting for a cut of your v-bucks? Fuck off.",retweet,"well, if covid &amp; lamewarts legacy has taught me anything about this decade, its that this will be the era when convince &amp; entertainment are proven to truly trump everything else. and god damn, what a bummer.",tweet,does voting mean ill keep getting a shit ton of physical crap mail & annoying phone calls every election season?,tweet,To all our American followers… happy 23rd anniversary of the #Dreamcast’s launch in North America!,retweet,thats putting it politely. the amount of issues that have entirely null &amp; voided that purchase is legitimately insane. they should actually be mouth against base while cupping your balls at this point. jesus fuck.,reply,"hahaha, I don't know how ive gone so long without seeing that. God has plenty of accidents. Just talk to a republican. Zing!",reply,"So many reasons to feel hopeful again; it’s a real nice change of pace. Self doubt &amp; big sad will always get in the way, but it’s a real relief to know that that’s what it is; self doubt &amp; big sad. Not reality. Most’ve the time at least 🙃😀🥰",tweet,bullshit. your eleven year old sister would blame obama.,reply,this is the second time I've ever voted &amp; still no fucking sticker. God dammit.,tweet,0,,,,,,,,,,
jemjabella,"This is hideous. Stop declaring that 29 million people in an incredibly gerrymandered state deserve to die because they have a terrible governor. Do you think you deserved to die under Trump? If not, maybe stop saying this ghoulish shit.",retweet,I want to believe that we as a people are better than what the outcome of this election has shown. The worst of us is not all of us.,tweet,Real talk: If you still support Trump through COVID and everything else in the last four years? Dont be surprised when folks actively think less of you.,retweet,"People in ""blue"" states who believe that aid should be withheld from ""red"" states after tragedies and that the people there deserve it are bad people who should feel ashamed. There are people of all political spectrums in all states, and everyone deserves rights, including life.",retweet,Conservative talk radio is the cost of a free ride to campus.,tweet,"No one who is alive today should ever say again that ""my/one vote doesn't matter."" We've literally seen shifts from one column to another, just a few hundred at a time. The reason why everyone has been glued to their news source for 72 hours is that every single vote matters.",retweet,"A death warrant for Texans. Add them to the 44,000+ killed as he failed to confront the pandemic &amp; botched the vaccine rollout. And those who froze to death because he cares more about energy companies’ profits than keeping Texans alive. Abbott is killing the people of Texas.",retweet,"—“Misled"" on our state’s deadliest school shooting —""Misled"" on the power grid failure that left hundreds to freeze to death —""Misled"" on a foster care crisis where kids have died and been trafficked in state care Abbott’s not leading. He’s misleading Texas.",retweet,"I'll let Twitter decide: Should I custom build Air Jordan 1s for RT for Yes Like for No Quote tweet for additional, and non-sarcastic commentary. ...annnnnd go. I'll tally the votes and make a decision at the start of tonight.",retweet,"Rough times in the wresting world. Fans - if you want to help these people, BUY THEIR MERCH. Sell out the shows or buy the streams/OnDemands. Take photo/video where you’re allowed and give them content for socials. There’s life beyond major companies. If you like them, HELP THEM!",retweet,0,,,,,,,,,,
jiggyjayy2,I already know Biden and Dems are cooked in November. I truly do not care about Republicans taking over either chamber of Congress because it’s bound to happen with how the economy is doing. My focus is on state and local politics.,tweet,This honestly has started long before the pandemic. As soon as Trump was elected so in 2017 I started seeing more states with Republican governors feel empowered to restrict abortion. Once this ruling is official this will empower them even more.,quote,I’m tired of people saying Black people don’t know how to vote when we BAILED out Democrats during the midterm elections. There would be no democratic majority in the Senate if it wasn’t for Black people in Georgia!,tweet,Hmm a white woman saying this as if most white women didn’t vote for Trump in 2016 AND 2020. I think you should talk to your community that routinely votes against their own interests.,quote,While this isn’t wrong that Trump election still has so many consequences. Checks and Balances exist in this country. Congress had countless opportunities to codify Roe V Wade yet they didn’t.,quote,There were quite a bit of Republicans complaining about the shortage and blaming Biden yet only 12 of them voted yes?,quote,"You can register to vote on Election Day in the following states: CA, CO, CT, HI, IA, ID, IL, MD, ME, MI, MN, MT, NH, NM, NV, UT, VA, VT, WA, WI, WY + Washington, D.C. (and ND does not require voter reg)",retweet,I’m not listening to any white women shaming third party voters in 2016. Most of your demographic voted for Trump in 2016 and 2020. Talk to your gals!,tweet,We vote for Dems and they apply ZERO pressure to get things passed. The John Lewis Voting Rights Act is just sitting in Congress. Wait too long and watch when Republicans pass their own voter suppression laws in the new Congress real quick!,reply,"The woo me I already paid off my debt is crazy. Ideally Biden would have reduced interest rates to zero but that’s beyond his scope as President, only Congress can do that. Senate Republicans and Manchin would NEVER let a bill pass beyond the house.",tweet,0,,,,,,,,,,
jiminiesmocha,"Please rt. A group of students in Louisiana were told they were going to a college fair and were taken to an anti-LGBTQ+ church service. The girls were told that they should forgive their abusers, the boys were forced to do push-ups in the smoldering heat with no water. Trans +",retweet,"announcing ticket sales 4 days before the date, only 2 shows announced in america so far after 9 months of waiting, multiple articles saying they would tour 6-7 cities AND multiple countries, 127 touring 4 countries in EIGHT months 😭 this is the messiest tour",retweet,"If the US is really worried about variants and the spread of COVID through travel, it should require negative tests for all travelers, no matter where they come from, and require masks. Targeting single countries with bans and requirements is ineffective and racist.",retweet,TW: Infant Mortality A pregnant Black Women is in URGENT need after contracting COVID. She’s already high risk and needs extra time to heal but doesn’t have the funds to take time off work. PLEASE DO NOT IGNORE THIS IF YOU HAVE A HEART. BW have high pregnancy mortality rates.,retweet,sometimes people do not answer by raising their hand because they are afraid of sounding stupid or speaking incorrectly or social anxiety . small group discussions may work better for people to speak their opinions,retweet,"Those saying that walking out of a whitecoat ceremony to protest a vocally anti-abortion speaker is ""unprofessional"" are the same people who help anti-abortion people get and maintain positions of power. ""Professionalism"" maintains status quo which never serves the oppressed.",retweet,ICE is on the scene of a shooting that took place in a heavily Hispanic school so undocumented parents have to consider arrest deportation before they go check to see if their kids are alive. What a fucking country.,retweet,40% of teen pregnancies in 15 y/o girls involve a fathering man who is 20-29. It is never lost on me that the conversations surrounding teen pregnancy are always about the promiscuity of teenage girls and not the violence of older men,retweet,"Over $300,000 was raised in 1 day for the 17 yr old sex trafficking victim ordered to pay 150,000 to the family of the man who sexually violated her. I bet the Iowa judge responsible for that sentence is shooketh. Their aim was to criminalize &amp; stigmatize her 4 life. They failed.",retweet,"I think the funniest thing about this tweet is the idea that if Black people were nicer, we’d get reparations. The fact that we havent blown up the Royal Palace, the White House or any other symbols of our oppressors is extremely nice of us, we are VERY nice to you people.",retweet,0,,,,,,,,,,
jjack322,"BREAKING: Senate Democrats just passed the American Rescue Plan and big, bold COVID relief for people across this country.",retweet,"10 MILLION lost their unemployment benefits today, which they needed in the first place because Trump so completely mismanaged the Covid response that they lost their jobs Ponzi scheme of hope &amp; lies Each day #DopeyDon golfs the number rises I wish I had better news my friends",retweet,BREAKING NEWS: A drunk Lindsey Graham? Breaking up with Trump on the floor of the Senate right now.,retweet,"Wow. Included in Twitter’s statement, explaining why it banned Trump: “Plans for future armed protests have already begun proliferating on and off-Twitter, including a proposed secondary attack on the US Capitol and state capitol buildings on January 17, 2021.”",retweet,People on social media are showing support for black female journalists after a series of offensive comments from Trump this week. via,retweet,Congresswoman Sheila Jackson Lee has introduced Articles of Impeachment against President Donald Trump.​,retweet,"BREAKING: Sources say Trump advisers are prepping for Mueller to deliver the results of his investigation to the DoJ as early as Wednesday. Trump is currently most worried about Donald Trump, Jr. They think he will be indicted shortly. I agree. He should be. #VoteDem. #VoteBlue",retweet,What is this I’m hearing about people not getting their second stimulus if they filed their taxes with TurboTax??? I am panicked about money and this is the LAST thing I need right now,retweet,A new day in America has come. Tune in as Vice President-Elect @KamalaHarris and I address the nation.,retweet,"BREAKING: says former Detroit Mayor Kwame Kilpatrick will be getting out of prison early, thanks to President Donald J. Trump.",retweet,0,,,,,,,,,,
johnpavlovitz,"52% of Republicans say they would support postponing the 2020 election if trump wanted to, according to washington post poll. These people are anti American, anti democracy and unreachable. They have no consistent values. Focus on the 48% and non republicans.",retweet,"I am voting YES on a clean bill to end this shutdown and put 800,000 federal employees back to work. Republicans unanimously supported this plan in December—but now they’re playing politics with people’s lives. Enough. Let’s re-open the government today.",retweet,"Today, Trump was asked about Kim Jong-Un’s history of executing political opponents. Trump defended Kim by saying he was “a tough guy.” Trump can’t conceal his admiration for despots, or his disdain for democratic leaders like Justin Trudeau. And still, Republicans stay silent.",retweet,John McCain is a dying American Republican Hero and he is using his time left on Earth standing up against President Trump. He has no other reason to keep fighting Trump other than the fact that he knows Trump is bad for America. Think about that for a minute.,retweet,How do you speak in politics? By voting! That's true for citizens in elections. And it's true for senators who claim to be deeply troubled by President Trump but provide no meaningful check on his power.,retweet,The media covers Trump’s rallies &amp; gives him free airtime. The media is reluctant to call Trump’s lies what they are—LIES. The media is hesitant to call RussiaGate what it is—a CONSPIRACY. The media is not anti-Trump. The media helped elect him &amp; is helping him stay in power.,retweet,"In light @POTUS Trump revoking clearance of &amp; target his political opponents - posting this handy chart from Levitsky &amp; Ziblatt important book “How Democracies Die” p 23. Check out block 2, Trump does something most days advance himself &amp; erode American democracy",retweet,"If Obama was caught on tape committin' a felony as tonight's tape proves, Democrats would call for his resignation by mornin'. Trump is lucky to be surrounded by a GOP congress as corrupt and immoral as he is. We're gonna vote every one of these scoundrels out in Nov!",retweet,Former Director of National Intelligence James Clapper has unequivocally stated that Russia’s attack on the 2016 presidential election helped elect Donald Trump. America has an illegitimate president who is tearing down Democracy. ALL HANDS ON DECK!,retweet,"The GOP controls 68 of the 72 seats deemed competitive this election. If Democrats turn out in big numbers — IF —and flip at least 24 seats blue, we retake control of the House. That is how we STOP TRUMP. Got the math? Great. Early voting has begun. Let’s do this. #BlueWave",retweet,0,,,,,,,,,,
johntieso,More Than 100 Democrats Vote With Republicans Against Biden Admin Initiative,retweet,This is where are taxes are being sent to fill up the democrats ATMs n order to steal the next elections n keep funding BIDEN Family Crimes! Now This Communist leader wants the USA to replace all the money he lost in FTX! When is America going to Stop This Illegal theft by Biden?,reply,Republicans are now loudly booing Joe Biden as he lies about their intentions to cut Social Security and Medicare.,retweet,"Jim Jordan has been criticized online after saying ""only Americans should vote in American elections."" The only peo…",retweet,I am DISAPPOINTED Republican South Carolina Senator Tim Scott failed to endorse President Trump! You are making a…,retweet,Who wants President Trump elected Speaker so he can conduct the J6 investigations and expose Nancy Pelosi on the national stage?,retweet,Breaking News: incompetent and corrupt #AdamSchiff is running for U.S. Senate in California. We need a Trump’s Republican to run as well.,retweet,"Eighteen Republican senators voted to pass a $1.7 trillion spending bill, including this guy...",retweet,"Melania Trump was a better first lady than Jill Biden, Michelle Obama, and Hillary Clinton combined. Who agrees?",retweet,"No Republican who voted to approve this massive spending bill can ever claim again to be a limited government, less spending conservative.",retweet,0,,,,,,,,,,
joncoopertweets,"@ProjectLincoln I wonder if the #MAGA crowd understand that they can eliminate Trump's biggest competition in 2024 by voting for , or leaving the governor question blank, and not Ron DeSantis? Ron takes the L and his POTUS ambitions go poof.",reply,"I'm imagining Trump after a GOP '24 primary if the Republican electorate decide Trump is an albatross on the party &amp; they go in a different direction. I assume Trump would then become a GOP arsonist in the general, seeking revenge against any and all who thwarted him, see GA '20",reply,most Republicans I would argue do not vote in their financial interests... as Trump once acknowledged.,reply,Trump's fat-wahhh against anyone in Congress who voted to impeach him.,reply,"@MollyJongFast McCain on the right in 2008, Trump on the right in 2021 vs Obama on the left in 2008 and Biden on the left in 2021. The meme in that reality could only be the viewed when aided by psychedelics.",reply,"@chrislhayes has emphasized that point, so it would be wise to always refer to Trump during broadcasts as ""2020 election loser Donald Trump"" or ""two time popular vote loser Donald Trump"". Loser followed by TFG's name is effective and accurate branding.",reply,"@piersmorgan I assume was able to take advantage of Trump's already bad but weakened debating skills, with the TFG cocooning himself post 1/6 to conservative media outlets that rarely challenge anything he has to say. GOP not wanting 2024 debates acknowledges that deficiency.",reply,"The only way to save democracy is to vote for Democrats in the fall. That may sound hyperbolic to some – but that’s precisely the problem. Like so many Ukrainians before Feb. 24, most Americans remain in denial about the threat to our country.",retweet,"@RonFilipkowski limited government until a Democrat is in the White House, then they expect POTUS to be Master of the Universe, injecting himself into every aspect of our lives and coming to the rescue somehow, some way, superhero style, no matter the importance, private sector issues or not.",reply,"Katie Hobbs hit a sore spot with #MAGA, with #ArrestKatieHobbs trending, after asking for an ethics review of Mark Brnovich, who concealed a report he launched that debunked 2020 election fraud claims. Mark didn't want to upset Trump's fragile ego &amp; will soon be disbarred #ettd",tweet,0,,,,,,,,,,
kaiken_ryouma,The U.S. stock market's reaction to Trump cutting off stimulus talks with the Democrats until after the election...,retweet,"BREAKING: A Trump advisor told the WI GOP that “Traditionally it’s always been Republicans suppressing votes in places”—&amp; ""It’s going to be a much bigger program, a much more aggressive program, a much better-funded program"" in 2020. Give to fight back:",retweet,"I support Congress overriding Trump’s veto on the bipartisan Yemen War Powers Resolution. We must put people over politics, do what is right, and stop supporting this war.",retweet,STATE OF PLAY: Republicans won't support a stimulus bill for American workers unless Steve Mnuchin gets a $500 billion slush fund that he can (secretly) distribute to pretty much any company he wants,retweet,"No mail. No healthcare. No jobs. No free or fair elections. Banned from the rest of the world. Our taxes blown on giveaways to corrupt corporations and institutions. Police violence against anyone who challenges this arrangement. We’re living in a failed state, no doubt about it.",retweet,Why aren't Trump's poll numbers better given how good the economy is? 60% of Americans believe the economy mainly benefits the rich 81% of Dems believe that 66% of Independents belief that And 32% of Republicans believe that via,retweet,"In interviews, Biden has response: He doesn't want to ""defund police,"" Trump's budgets would have done just that. But that message isn't in TV ads, which are 99% covid. And punditry in June was wrong about how unrest would play. (It hurt Trump.)",retweet,"The 2nd Circuit Court of Appeals has ruled that the Civil Rights Act of 1964 bans anti-gay workplace discrimination. The decision rebukes the Trump admin, which had argued against a gay worker in the case.",retweet,"The owner of an old Kenosha camera shop refused to pose with Trump, saying Trump was using him and his shop for political gain. So Trump had the former owner of the shop pretend to be the current owner for a photo op.",retweet,BREAKING: will pull events from states with anti-trans bills: “Our clear expectation as the Association’s top governing body is that all student-athletes will be treated with dignity and respect.” I hope every state currently discussing these bills takes notice 💸💸💸,retweet,0,,,,,,,,,,
kayla_sekena,Everything trump is doing as of now is a distraction to make himself look good for the upcoming election... this man don’t care about us.,tweet,THE FACT THAT Y’ALL VOTED FOR TRUMP AND HE’S BLATANTLY KILLING THESE KIDS AND TREATING THEM LIKE SAVAGES.,quote,What’s the purpose of telling Biden to drop out? 45 had the same allegations along with other claims but y’all still voted him in office. Please make it make sense.,tweet,I swear y’all better go out and vote even though Bernie isn’t running we still have to get Trump out.,tweet,It’s Still 🖕🏾Trump &amp; Anyone Who Thinks This Is Justified. Honorable Mention: “They Didn’t Come The Legal Way If They Want Asylum.” Shut The Hell Up! Y’all Don’t Know How Hard It Is For These People If You Had No Choice You’ll Flee Too.,reply,Besides all of the allegations Biden is really the closest we’ll ever get to Obama. I would rather deal with Biden than 45.,reply,Remember that this is who y’all voted for. This is the man that’s sacrificing people’s health to benefit the economy.,quote,Trump and Obama,quote,The way things looking ain’t no way Trump is having stadiums filled by August or September when y’all can’t even stay at home.,tweet,supporting trump and blatantly being a racist &lt;&lt; 🤔,tweet,0,,,,,,,,,,
kaylakneeland,“The biggest thing I don’t understand about Trump is that he is REALLY rich... he could really do something about his hair.” -mom 😂😂,tweet,"Thinking of your family and the safety of your father! There are 800,000 police officers in America, I know they aren’t all bad❤️ of course outraged about George Floyd as well but not generalizing police officers just as we do not generalize races.",reply,"Mrs. Clinton, I have news for you: I am a woman, and I am not voting for you.",retweet,Exactly! You turn them into republican husbands.😘,retweet,id much rather stay inside and talk to no one but i have the fear of missing out on every social interaction i'm an introvert gone wild,retweet,If women ruled the world there would be no wars. Just a bunch of angry countries not talking to each other.,retweet,"A massive congratulations to , voted winner of British Single by the UK public. Thanks to everyone who voted! #britawards",retweet,RETWEET for a chance to win an autographed Tim Anderson bat. Vote now through 1:00 p.m. CT tomorrow to make sure Tim Anderson is a starter for the MLB All-Star Game!,retweet,If I’ve said it once I’ve said it a million times. We should hold all results till midnight and release the states 1 by 1 in alphabetical order in the most dramatic way possible. Electric city.,retweet,I hope they do a tour! And yeah they will never forget their home :) but America is also a big deal in the music industru,reply,0,,,,,,,,,,
kaysshaa,"One day after 8 people were killed due to hatred of Asian women, how dare 172 Republicans vote against the Violence Against Women Act? The most contentious part of the act? Preventing people convicted of domestic abuse or stalking from purchasing a firearm.",retweet,"Shock of shocks! Donald Trump, the self-proclaimed billionaire, received a $72.9 million tax refund from the IRS while not paying a nickel in federal income taxes in 10 out of 15 years. Yep. Trump l-o-v-e-s corporate socialism for himself, rugged capitalism for everyone else.",retweet,Matt Lauer lost his job. Charlie Rose lost his job. Mark Halperin lost his job. Glenn Thrush lost his job. Billy Bush lost his job. Harvey Weinstein lost his job. Kevin Spacey lost his job. But in politics... Conyers still in Congress. Moore still running. Trump still President.,retweet,".@PeteButtigieg: ""America is under attack from homegrown white nationalist terrorism…We are the only country in the world with more guns than people... White nationalism [is] inspiring people to commit murder, &amp; it’s being condoned at the highest levels of the American gov’t.""",retweet,Republicans “all votes should be done in person with a valid id!” Oh so.. fuck the military people overseas. Fuck the elderly who may not be mobile. Fuck the out of state college kids. Fuck the people on vacations or business trips. Or have to work in general.,tweet,"President Trump has just extended the federal social distancing guidelines on the coronavirus to April 30. Hunker down, folks.",retweet,Biden went to a protest site. Trump went to his bunker. That says everything.,retweet,These idiots trying to rip Obama for Katrina. Are they too stupid to count from 2005? W was POTUS during Katrina. Education in US is shit,retweet,There's too many Americans walking around with the impression that Trump made some bad choices. A bucket of KFC &amp; cheese fries are bad choices. Bribery &amp; Extortion are crimes. One you're supposed to get Heartburn &amp; clogged arteries. One you're supposed to get life in prison.,retweet,Trump on Ghislaine Maxwell: “I wish her well.” Ghislaine Maxwell is charged with sex trafficking minor girls and the “president” wished her well. That’s more sympathy than he’s ever given to the nearly 140K people who have died from COVID. Let that one sink in... #TrumpPresser,retweet,0,,,,,,,,,,
kingryan_09,"I live in Texas, wear Boots, drive a pick up, shoot guns and hate Nancy Pelosi. Trump would be proud",tweet,The people who don’t want the country to open are the same people who drank bleach after trump told them to,tweet,"President Trump will host the event at the El Paso County Coliseum, according to the campaign. It will be his seventh rally in Texas and his first in El Paso.",retweet,"All rifles combined kill 360 people in the U.S. per year Illegal aliens kill 445-600 Americans per year: Does this mean you’ll be calling for illegals to be deported? Also, senior law enforcement laughed at the 445-600 number, they said it was 1,000+",retweet,In some states leaders support abortion until the last minute of pregnancy — even after a child is born. Not in Texas. I formally signed the Born Alive Act to make it illegal to kill a child who survives an abortion. It also ensures the baby receives needed medical care.,retweet,BREAKING NEWS: TRUMP SPOTTED MOVING TO AUSTIN,retweet,Her: “My liberal parents are coming over for dinner. Please don’t be political” Me after my 2nd Scotch...,retweet,"I don’t care how conservative I am, never and I mean NEVER is it ok to talk shit about #coachpop. #gospursgo",quote,President @realDonaldTrump won the First Democratic Presidential Debate! #SoMuchWinning #KAG #MAGA #DemDebate,retweet,For everyone already using death to push your agenda. It’s not @realDonaldTrump fault... It’s not the fault... It’s not the guns fault... It’s not the Dems/Republicans fault... It’s the coward that pulled the trigger fault....PERIOD! #elpasotx #walmartshooting,retweet,0,,,,,,,,,,
kmyrga,"If you're a UK fan, you should vote for Obama in 2012. 7 of our 8 titles came when a Democrat was in office. #justkidding #butseriously",retweet,Jeff Daniels is technically now the highest-elected official in the United States.,retweet,"No matter who wins this election, one thing is for sure: I ate stale Doritos for lunch and might not make it through the night",retweet,You can still have lots &amp; lots of guns? RT : What Does a Second Obama Term Mean for Gun Owners?,retweet,Wake me up when the election ends.,tweet,"""For what? There's no fun in Iraq."" #Brahima",tweet,Obama's face is killing me.,tweet,"What's the polite way of saying ""I hope you fall in a hole, so I never have to hear you speak,"" again?",tweet,"On the list of recent horrifying trends, I'm putting cannibalism right after Ugg boots and dudes in skinny jeans.",retweet,"I love this small town, I really do. But I couldn't care less about 90% of the people here.",tweet,0,,,,,,,,,,
krasid,BREAKING: Senate Democrats just tried to get Senate Republicans to adjourn for a few days and take the time to actually read their tax bill. RT if you agree that reading bills before they’re voted on is the least we can do.,retweet,UPDATE: Republicans rejected our motion to adjourn until Monday so senators could read the bill they just introduced. RT If you think senators should have time to read a bill that affects every single American.,retweet,Many who voted for trump only think about themselves and their everyday survival not the good of all people. Most is willful ignorance- others it’s not knowing anything else in their small lives. I am grateful I got out of that kind of state everyday.,reply,Our reporters are fact checking President Trump’s first address to Congress,retweet,"Trump talking about how Hilary said ""deplorable."" ""One wrong word in politics can end it all!"" .... apparently not ""pussy"" #america #ugh",tweet,"""That's called business."" —Donald Trump on the housing crash. For millions of Americans it was called ""losing their home."" #DebateNight",retweet,Something that has been quietly slipped into the Republican tax plan: a provision that lets oil and gas companies drill in the Arctic National Wildlife Refuge. This is an attack on pristine lands that belong to the American people.,retweet,Trump: Space Force and Air Force will be 'separate but equal' pretty sure the president has been watching too much #TheExpanse ... but not paying attention..,tweet,"If one person loses their insurance because of the Republican health care plan, that's too many. But 24 million? That’s an abomination.",retweet,"Everything Trump's promising now -- women's rights, environmental protection, children's rights -- is being destroyed by his actual policies",retweet,0,,,,,,,,,,
krbronson,Member when the government made Microsoft give money to a failing company like Apple so it wouldnt be a monopoly? LMK how APPL is doing. No one put money into it and we have no more Apple Computers right????,reply,Being in crypto for quite some time and holding XRP I have been follwing the SEC v Ripple lawsuit. Judge Sarah Netburn is actually holding up US law while almost mocking the SEC. She is a true American hero and I think we will get clarity on all crypto soon.,tweet,"Oxford Demographics According to the most recent ACS, the racial composition of Oxfordwas: White: 96.19%Two or more races: 2.03%Asian: 1.21%Black or African American: 0.56%Native American: 0.00%Native Hawaiian or Pacific Islander: 0.00%Other race: 0.00%",reply,This is what is amazing with . Even their socials make sure cast members are recognized. And the cast members are what make Epcot (center) authentic. Thanks,quote,"so like i understsnd telling people in the heat, drunk people, people 3 hrs into a show but for fans to yell at the artist every slow part, between songs, and while they are sipping water to STAY HYDRATED I needed to know if this was a thing.",reply,"I belueve Dave Grohl played drums in a little known band called Nirvana before he started fighting foo. They should see if he can. Ending my sarcasm. But it WOULD be cool to see Dave drum on the next tour, use a headset to sing, and get someone to play guitar.",reply,"Total bull shit. Those of us that trusted get no vote and basically, if this goes through, lose most of our FLR. Class action lawsuit if this passes 100%.",reply,again so Tebow should quit while a ton of others are just as bad? Use BP and you can check equally as bad players who have done this for decades. Braxton Davidson was a 1st rounder and sub 200 in like A+. Pick a real fight next time.,reply,"In Los Angeles half our restaurants are tip free now and you get yelled at tipping. I also waited tables here 15 plus years ago and only Americans tip. Any tourist never tipped as it is only here we tip. So dont say everybody, say USA natives.",reply,Its not until you look into her stoner ass glazed eyes that you realize she would be on social security if she was a human. But honestly she has taught me how to be caring and a better person.,reply,0,,,,,,,,,,
kymwald,"Please let the fact that this is going to end up being close disabuse us of the notion that Trump was a fluke or that he doesn't represent a real, deep seated throughline in America and American ideology. That requires real work to address, work way beyond voting.",retweet,I’m getting a lot of angry MAGA people shouting that “the mass graves are not Trump’s fault!” YES. THEY ARE. The coronavirus is not Trump’s fault. But our government’s HORRENDOUS response to it is 1000% Trump’s fault. Let’s run through what is INDISPUTABLY Trump’s fault:,retweet,"While Trump received over $100,000 in free government health care for himself, he's attempting to throw 20 million Americans off their health care. Yes. Trump, the self-proclaimed billionaire, believes in government help for himself, but rugged individualism for everyone else.",retweet,"look, i'll vote for the democratic presidential candidate in the general election. whatever. but the fact that they narrowed THAT field down to THIS candidate is the biggest fucking self-own, wow. there is nothing more scathing i could say about the party than: they did that.",retweet,"BREAKING: Trump says he is halting funding for the World Health Organization. During the height of a pandemic, where we are the hardest hit country. Trump is absolutely ridiculous and insane.",retweet,"Why is it so hard for some Democrats to understand that it is possible to be 100% against Donald Trump, but also disappointed in the Democratic party for actively opposing the fundamental change we need to heal this nation?",retweet,Americans need a better understanding of how our political culture relies on intentional stigmatization of socialism to build the feeling that it’s the worst political outcome possible. Even caution about socialism from moderately pro-socialist liberals is informed by this.,retweet,"The people who need social supports and accomodations are the same ones least able to navigate the convoluted systems we have in place. Instead of recognizing this, the narrative is ""If they want help they should apply"" ignoring the fact they lack the ability to.",retweet,"Today, Joe Biden told a voter that he was “full of shit.” Centrist Democrats are praising him for it. I would just like to point out that if Bernie Sanders did the same thing, centrists would be clutching their pearls and calling him “toxic.”",retweet,"Trump, who decries carefully fact-checked reporting as ""fake news"" has just retweeted an article by an actual fake news satire website that makes stuff up for laughs. It's the Christian version of The Onion. The world's best information is available to him and he falls for satire",retweet,0,,,,,,,,,,
ladyanniebug,"I’m voting against the oil sanctions bill. Biden has no plan to enable development of traditional domestic energy sources. His plan is to buy oil from dictators in other countries, and to use high gas prices to bludgeon American consumers into adopting a leftist energy agenda.",retweet,"NYC. Not the USA. Each state is sovereign and you can really see the differences in how liberal or conservative the government is. Here in Texas, many many people are mask-free. In Florida, even more so.",reply,"Joe Biden says he can’t remember a time when the American economy was stronger than it is today and I, for one, completely believe him.",retweet,"People ask me why I moved to the USA from England, it’s simple - I wanted to be free. In the UK: * No right to bear arms. * No free speech. * 20% sales tax (yes really). * 45% income tax. * Openly socialist politicians. Don’t let the USA become the UK. Defend your freedom. 🇺🇸",retweet,"There was a mildly funny video acting out an American surprised by how cheap prescriptions are in the UK. I commented ""You pay for it in taxes"". That is ALL I said. No bias, no bitter grapes...just a factual statement. Nothing but vitriol and anti-American comments...",tweet,"Yep. They don’t represent everyone and they are politically divisive and cause unrest. The government shouldn’t be promoting unrest, but rather, peace.",reply,I would actually support taxes going to pay for education that teaches critical thinking skills so people don't attack what wasn't said. No one asked if I was actually against taxes paying for healthcare. Or learned that I'm pretty anti-taxes at all.,reply,"Just think All the mess we are in now, is a result of allowing our governments to shut our economy down for 3 weeks",retweet,"Opposing mandates because ""covid isn't that bad"" is just setting government up for the next pandemic that is ""that bad"". We oppose mandates because mandates are always ""that bad"".",retweet,"One of the things, that really bothers me about this, is: The governments buy these vaccines with tax revenues, force them upon their populations, shield the manufacturers from liability, and then act like they don't owe the public raw data about their performance.",retweet,0,,,,,,,,,,
